city,index
Hastings-Nebraska,218.3
Hastings-Pennsylvania,29.9
Hastings-on-Hudson-New-York,36.4
Hatboro-Pennsylvania,54.8
Hatch-New-Mexico,299.7
Hatfield-Massachusetts,65.7
Hatfield-Pennsylvania,85.2
Hattiesburg-Mississippi,306.6
Haughton-Louisiana,261.3
Havana-Florida,222.8
Havana-Illinois,597.5
Havelock-North-Carolina,218.5
Haven-Kansas,136.2
Haverhill-Massachusetts,190.4
Haverhill-New-Hampshire,210.4
Haverstraw-New-York,65
Havre-Montana,304.2
Havre-de-Grace-Maryland,121.7
Haw-River-North-Carolina,138.6
Hawaiian-Gardens-California,236.6
Hawarden-Iowa,150.5
Hawesville-Kentucky,30.2
Hawk-Cove-Texas,166.3
Hawk-Point-Missouri,114.3
Hawkins-Texas,72.1
Hawley-Minnesota,25.2
Hawley-Texas,96.6
Haworth-New-Jersey,20.5
Hawthorn-Woods-Illinois,15
Hawthorne-California,288.2
Hawthorne-New-Jersey,34.2
Haxtun-Colorado,34.1
Hayden-Arizona,387.1
Hayden-Colorado,83.8
Haymarket-Virginia,18.4
Hayneville-Alabama,566.2
Hays-Kansas,163.8
Haysville-Kansas,295.2
Hayti-Heights-Missouri,150.9
Hayti-Missouri,446.2
Hayward-California,270.9
Hayward-Wisconsin,348
Hazard-Kentucky,271.8
Hazel-Crest-Illinois,344.8
Hazel-Green-Wisconsin,58
Hazel-Park-Michigan,163.9
Hazelwood-Missouri,276.6
Hazen-Arkansas,235
Hazen-North-Dakota,15.5
Hazlehurst-Georgia,306.5
Hazleton-Pennsylvania,184.1
Headland-Alabama,123.7
Healdsburg-California,117.4
Healdton-Oklahoma,179.7
Hearne-Texas,284.9
Heath-Ohio,278
Heath-Texas,84.2
Heavener-Oklahoma,123.3
Heber-Springs-Arkansas,297
Heber-Utah,67.4
Hebron-Illinois,16.4
Hebron-Indiana,4
Hebron-Ohio,97.7
Hector-Minnesota,42.1
Hedwig-Village-Texas,388.2
Heflin-Alabama,63.7
Hegins-Pennsylvania,125.6
Heidelberg-Mississippi,114.4
Heidelberg-Pennsylvania,32.8
Helen-Georgia,590.5
Helena-Alabama,105.4
Helena-Georgia,86.1
Helena-Montana,413.7
Helena-West-Helena-Arkansas,972.9
Hellertown-Pennsylvania,102.4
Helmetta-New-Jersey,23
Helotes-Texas,48.9
Helper-Utah,222.9
Hemet-California,306.9
Hemingway-South-Carolina,595
Hemphill-Texas,70.3
Hempstead-New-York,216.4
Hempstead-Texas,367.4
Henagar-Alabama,81.6
Henderson-Kentucky,225.7
Henderson-Nevada,144.9
Henderson-North-Carolina,754.5
Henderson-Tennessee,269.9
Henderson-Texas,380.6
Hendersonville-North-Carolina,389.6
Hendersonville-Tennessee,87.6
Hennessey-Oklahoma,168.2
Henniker-New-Hampshire,150.7
Henning-Tennessee,602.6
Henrietta-Missouri,247.9
Henry-Illinois,129.1
Henry-Tennessee,49.4
Henryetta-Oklahoma,279.7
Hephzibah-Georgia,89.2
Herculaneum-Missouri,176.2
Hercules-California,103
Hereford-Texas,222.3
Herington-Kansas,184.5
Heritage-Creek-Kentucky,34.8
Herkimer-New-York,325.5
Hermann-Missouri,96.8
Hermantown-Minnesota,308.6
Hermiston-Oregon,207.5
Hermitage-Pennsylvania,180.5
Hermosa-Beach-California,191.2
Cheshire-Massachusetts,8.9
Chesilhurst-New-Jersey,203
Chesnee-South-Carolina,414.6
Chester-Illinois,51.1
Chester-New-Hampshire,92.2
Chester-New-Jersey,33.6
Chester-New-York,15.5
Chester-Pennsylvania,627.9
Chester-South-Carolina,715.2
Chester-Township-Pennsylvania,438.6
Chester-Vermont,74.6
Chesterfield-Indiana,100.1
Chesterfield-Massachusetts,26.1
Chesterfield-Missouri,80.3
Chesterfield-South-Carolina,245.2
Chesterton-Indiana,76.2
Chestertown-Maryland,143.8
Chestertown-New-York,34.6
Cheswick-Pennsylvania,18.7
Cheswold-Delaware,152.5
Chetek-Wisconsin,83.9
Chetopa-Kansas,128.3
Cheverly-Maryland,188.4
Cheviot-Ohio,238.4
Chevy-Chase-Village-Maryland,97
Chewelah-Washington,62.9
Cheyenne-Wyoming,271
Chicago-Heights-Illinois,364.2
Chicago-Illinois,433.2
Chicago-Ridge-Illinois,154.7
Chickamauga-Georgia,132.1
Chickasaw-Alabama,463
Chickasha-Oklahoma,305
Chico-California,314.6
Chicopee-Massachusetts,294.1
Chiefland-Florida,142.9
Childersburg-Alabama,552.2
Childress-Texas,54.2
Chilhowie-Virginia,53.2
Chillicothe-Illinois,172.8
Chillicothe-Missouri,186.1
Chillicothe-Ohio,492.8
Chillicothe-Texas,27.7
Chilmark-Massachusetts,91.3
Chilton-Wisconsin,64.7
China-Grove-North-Carolina,159.2
Chincoteague-Virginia,155.3
Chino-California,225
Chino-Hills-California,87
Chino-Valley-Arizona,129.3
Chinook-Montana,40.6
Chipley-Florida,349
Chippewa-Falls-Wisconsin,167.4
Chisholm-Minnesota,91.7
Chittenango-New-York,22.1
Chocowinity-North-Carolina,439.5
Choctaw-Oklahoma,117.4
Chouteau-Oklahoma,155.3
Chowchilla-California,122.1
Christiana-Pennsylvania,75.7
Christiansburg-Virginia,135.9
Christopher-Illinois,70.3
Chubbuck-Idaho,221.8
Chula-Vista-California,163.4
Church-Hill-Tennessee,7
Church-Point-Louisiana,316
Churchill-Pennsylvania,56
Cibolo-Texas,83
Cicero-Illinois,209.4
Cicero-New-York,32.9
Cimarron-New-Mexico,347.2
Cincinnati-Ohio,508.3
Circleville-Ohio,345.7
Cisco-Texas,139.2
Citronelle-Alabama,163.1
Citrus-Heights-California,238.9
Claflin-Kansas,26.3
Clairton-Pennsylvania,208.6
Clanton-Alabama,532.2
Clara-City-Minnesota,71.8
Clare-Michigan,219.2
Claremont-California,147.3
Claremont-New-Hampshire,287.2
Claremont-North-Carolina,302.6
Claremore-Oklahoma,179.8
Clarendon-Arkansas,143.7
Clarendon-Hills-Illinois,35.1
Clarinda-Iowa,225.3
Clarion-Iowa,82.8
Clarion-Pennsylvania,29.9
Clark-New-Jersey,93.7
Clark-South-Dakota,10.4
Clarkdale-Arizona,65.9
Clarkesville-Georgia,190.5
Clarks-Hill-Indiana,40.6
Clarks-Summit-Pennsylvania,46.7
Clarksburg-West-Virginia,372.5
Clarksdale-Mississippi,663.4
Clarkson-Kentucky,4.5
Clarkson-Valley-Missouri,20.7
Clarkston-Georgia,360.1
Clarkston-Washington,308.8
Clarksville-Arkansas,260.4
Clarksville-Indiana,386.3
Clarksville-Tennessee,310.9
Clarksville-Texas,239.1
Clarksville-Virginia,43.4
Clarkton-Missouri,87.5
Clatskanie-Oregon,107.7
Clawson-Michigan,42.7
Claxton-Georgia,423.4
Clay-Center-Kansas,241.5
Clay-City-Kentucky,52.4
Clay-Kentucky,52.4
Clay-New-York,48.3
Clay-Pennsylvania,40.6
Claycomo-Missouri,172.5
Clayhatchee-Alabama,13.5
Claysville-Pennsylvania,51.9
Clayton-Alabama,74.3
Clayton-California,57.3
Clayton-Delaware,90.8
Clayton-Georgia,303.9
Clayton-Illinois,11.3
Clayton-Michigan,62.2
Clayton-Missouri,87.1
Clayton-New-Jersey,91.2
Clayton-New-Mexico,37.9
Clayton-New-York,27.9
Clayton-North-Carolina,154
Clayton-Ohio,32.2
Clayton-Oklahoma,52.9
Cle-Elum-Washington,181
Clear-Lake-Iowa,165.1
Clearfield-Pennsylvania,309.3
Clearfield-Utah,112.9
Clearlake-California,438.6
Clearwater-Florida,240.5
Clearwater-Kansas,92.2
Cleburne-Texas,213
Clementon-New-Jersey,207.6
Clemson-South-Carolina,187.6
Cleona-Pennsylvania,18
Clermont-Florida,149.5
Cleveland-Alabama,39.7
Cleveland-Georgia,283.9
Cleveland-Heights-Ohio,138.5
Cleveland-Minnesota,66.1
Cleveland-Mississippi,497.3
Cleveland-Missouri,30.2
Cleveland-North-Carolina,244.9
Cleveland-Ohio,713.3
Cleveland-Oklahoma,132
Cleveland-Tennessee,519.9
Cleveland-Texas,419.6
Cleveland-Wisconsin,5.5
Clever-Missouri,35.5
Cleves-Ohio,53.7
Clewiston-Florida,235.2
Cliffside-Park-New-Jersey,34.5
Clifton-Arizona,121.2
Clifton-Forge-Virginia,120.9
Clifton-Heights-Pennsylvania,220.2
Clifton-New-Jersey,97.4
Clifton-Springs-New-York,53.3
Clifton-Tennessee,42
Clifton-Texas,39.4
Clint-Texas,43.4
Clinton-Arkansas,358.4
Clinton-Connecticut,122.1
Clinton-Illinois,258.3
Clinton-Indiana,304.4
Clinton-Iowa,267.6
Clinton-Kentucky,60.8
Clinton-Louisiana,104.2
Clinton-Maine,235.5
Clinton-Massachusetts,23.4
Clinton-Michigan,75.6
Clinton-Mississippi,118.7
Clinton-Missouri,392.4
Clinton-New-Jersey,71.3
Clinton-North-Carolina,470.5
Clinton-Ohio,431
Clinton-Oklahoma,287.4
Clinton-South-Carolina,403.6
Clinton-Tennessee,262.1
Clinton-Utah,76.8
Clinton-Wisconsin,88.7
Clintonville-Wisconsin,233.4
Clintwood-Virginia,82.4
Clio-Michigan,161.9
Clio-South-Carolina,178.8
Clive-Iowa,46.6
Cloquet-Minnesota,120.3
Closter-New-Jersey,40.6
Cloudcroft-New-Mexico,81.4
Clover-South-Carolina,174.4
Cloverdale-California,104.9
Cloverport-Kentucky,122
Clovis-California,167.1
Clovis-New-Mexico,430.5
Bellville-Ohio,49.6
Bellville-Texas,139
Bellwood-Illinois,323.4
Bellwood-Pennsylvania,60.3
Belmar-New-Jersey,95.6
Belmond-Iowa,13
Belmont-California,125
Belmont-Massachusetts,43.4
Belmont-New-Hampshire,157.8
Belmont-North-Carolina,281.5
Beloit-Kansas,149.4
Beloit-Wisconsin,279.7
Belpre-Ohio,96.9
Belton-Missouri,274.7
Belton-South-Carolina,309.9
Belton-Texas,180.3
Belvedere-California,40.7
Belvidere-Illinois,137.9
Belvidere-New-Jersey,150.9
Belzoni-Mississippi,46.7
Bemidji-Minnesota,501.5
Ben-Avon-Heights-Pennsylvania,33.1
Ben-Avon-Pennsylvania,25.1
Benbrook-Texas,121.5
Bend-Oregon,135.2
Bendersville-Pennsylvania,12.5
Benicia-California,86.2
Benld-Illinois,83.2
Bennettsville-South-Carolina,368.5
Bennington-Nebraska,28.1
Bennington-New-Hampshire,68.8
Bennington-Vermont,258.2
Bensenville-Illinois,97.1
Benson-Arizona,226.7
Benson-North-Carolina,490.9
Benton-Arkansas,342.6
Benton-Harbor-Michigan,745.3
Benton-Illinois,149.2
Benton-Kansas,188.1
Benton-Kentucky,198.6
Benton-Tennessee,232.9
Bentonville-Arkansas,134.9
Benwood-West-Virginia,14.8
Berea-Kentucky,124.1
Berea-Ohio,31.8
Beresford-South-Dakota,30.2
Bergenfield-New-Jersey,32.1
Berkeley-California,405.5
Berkeley-Heights-New-Jersey,42.5
Berkeley-Illinois,79.3
Berkeley-Missouri,530.2
Berkley-Massachusetts,56.9
Berkley-Michigan,39
Berlin-Connecticut,84.6
Berlin-Maryland,83.5
Berlin-Massachusetts,108
Berlin-New-Hampshire,141.8
Berlin-New-Jersey,107.5
Berlin-Pennsylvania,54.2
Berlin-Vermont,288.3
Berlin-Wisconsin,63.7
Bernalillo-New-Mexico,311.3
Bernardston-Massachusetts,159.5
Bernardsville-New-Jersey,31.9
Berne-Indiana,34.4
Bernice-Louisiana,202.4
Bernice-Oklahoma,58.7
Bernie-Missouri,67.9
Bernville-Pennsylvania,4.2
Berry-Alabama,16
Berry-Hill-Tennessee,1792.2
Berryville-Arkansas,388.7
Berryville-Virginia,39
Berthold-North-Dakota,56.3
Berthoud-Colorado,68.7
Bertram-Texas,135.5
Bertrand-Missouri,146.3
Berwick-Louisiana,106.7
Berwick-Maine,62.1
Berwick-Pennsylvania,203.9
Berwyn-Heights-Maryland,155.3
Berwyn-Illinois,142.4
Bessemer-Alabama,1247.9
Bessemer-City-North-Carolina,127.9
Bessemer-Pennsylvania,18.8
Bethalto-Illinois,138.7
Bethany-Beach-Delaware,373.8
Bethany-Illinois,66
Bethany-Missouri,93.3
Bethany-Oklahoma,307.9
Bethel-Alaska,967.3
Bethel-Connecticut,55.7
Bethel-Heights-Arkansas,144.1
Bethel-Maine,238.9
Bethel-North-Carolina,41.1
Bethel-Ohio,207.2
Bethel-Park-Pennsylvania,44.3
Bethel-Pennsylvania,30.4
Bethel-Springs-Tennessee,15.2
Bethesda-Ohio,48.1
Bethlehem-New-Hampshire,172.4
Bethlehem-New-York,89.6
Bethlehem-Pennsylvania,168
Bethlehem-West-Virginia,25.3
Bethune-South-Carolina,173.9
Bettendorf-Iowa,104.9
Beulah-North-Dakota,52.5
Beulaville-North-Carolina,195.3
Beverly-Hills-California,294.3
Beverly-Hills-Michigan,39.7
Beverly-Hills-Missouri,521.3
Beverly-Hills-Texas,216.2
Beverly-Massachusetts,50.1
Beverly-New-Jersey,170
Beverly-Ohio,123.6
Bexley-Ohio,138.4
Biddeford-Maine,273.7
Big-Bear-California,501.2
Big-Bear-Lake-California,520.4
Big-Bend-Wisconsin,88.4
Big-Cabin-Oklahoma,373
Big-Lake-Minnesota,33.9
Big-Rapids-Michigan,143
Big-Sandy-Tennessee,109.2
Big-Sandy-Texas,31
Big-Spring-Texas,344.6
Big-Stone-Gap-Virginia,121.9
Big-Water-Utah,118.6
Biggs-California,123.4
Biglerville-Pennsylvania,13.2
Billerica-Massachusetts,31.2
Billings-Missouri,53.9
Billings-Montana,388.8
Biloxi-Mississippi,438
Biltmore-Forest-North-Carolina,53.9
Bingen-Washington,91.9
Binghamton-New-York,444.4
Birch-Run-Michigan,197.7
Birch-Tree-Missouri,129.4
Birchwood-Wisconsin,25.4
Birdsboro-Pennsylvania,54.8
Birmingham-Alabama,875.8
Birmingham-Michigan,43.1
Birmingham-Missouri,119.6
Bisbee-Arizona,483.3
Biscayne-Park-Florida,80.5
Biscoe-North-Carolina,533.1
Bishop-California,566.9
Bishop-Texas,97.8
Bishopville-South-Carolina,1050.2
Bismarck-Missouri,283.4
Bismarck-North-Dakota,251.1
Biwabik-Minnesota,163.9
Bixby-Oklahoma,115.8
Black-Diamond-Washington,17.2
Black-Mountain-North-Carolina,137
Black-River-Falls-Wisconsin,178.3
Black-River-New-York,25.5
Blackduck-Minnesota,174.2
Blackfoot-Idaho,233.3
Blacksburg-South-Carolina,277.7
Blacksburg-Virginia,85
Blackshear-Georgia,310.3
Blackstone-Massachusetts,49
Blackstone-Virginia,279.8
Blackville-South-Carolina,744.8
Blackwell-Oklahoma,143.4
Bladenboro-North-Carolina,338.7
Bladensburg-Maryland,384.4
Blades-Delaware,170.9
Blaine-Minnesota,148.6
Blaine-Tennessee,75.9
Blaine-Washington,257.4
Blair-Nebraska,142
Oak-Lawn-Illinois,112.3
Oak-Park-Georgia,208.9
Oak-Park-Heights-Minnesota,242.6
Oak-Park-Illinois,233.9
Oak-Park-Michigan,179.8
Oak-Ridge-North-Texas,73.1
Oak-Ridge-Tennessee,234.8
Oakbrook-Terrace-Illinois,433.5
Oakdale-California,174.4
Oakdale-Minnesota,166.9
Oakdale-Pennsylvania,4.8
Oakes-North-Dakota,92.1
Oakesdale-Washington,84.8
Oakham-Massachusetts,10.2
Oakland-California,725.2
Oakland-City-Indiana,110.4
Oakland-Florida,238.6
Oakland-Maine,115.6
Oakland-Maryland,278.1
Oakland-Missouri,32.2
Oakland-New-Jersey,26.6
Oakland-Park-Florida,377.1
Oakland-Pennsylvania,49.5
Oakland-Tennessee,35.6
Oakley-California,96.9
Oakley-Kansas,140.2
Oaklyn-New-Jersey,207.1
Oakman-Alabama,34.7
Oakmont-Pennsylvania,87.7
Oakridge-Oregon,226.9
Oakview-Missouri,335.9
Oakville-Washington,220.3
Oakwood-Georgia,319.7
Oakwood-Hills-Illinois,119
Oakwood-Illinois,50.1
Oakwood-Ohio,131.2
Oberlin-Kansas,92.5
Oberlin-Ohio,199.3
Obion-Tennessee,22.1
Oblong-Illinois,206.1
Ocala-Florida,441.9
Occoquan-Virginia,25.2
Ocean-City-Maryland,797.4
Ocean-City-New-Jersey,141.1
Ocean-Gate-New-Jersey,72.6
Ocean-Isle-Beach-North-Carolina,633.5
Ocean-Pines-Maryland,42.2
Ocean-Ridge-Florida,92
Ocean-Shores-Washington,145.9
Ocean-Springs-Mississippi,170.7
Ocean-View-Delaware,54.1
Oceana-West-Virginia,1252.8
Oceanport-New-Jersey,101.8
Oceanside-California,228.3
Ocilla-Georgia,257.6
Ocoee-Florida,224.9
Oconomowoc-Lake-Wisconsin,26.5
Oconomowoc-Wisconsin,68.5
Oconto-Falls-Wisconsin,138.2
Oconto-Wisconsin,144.1
Odenville-Alabama,187
Odessa-Missouri,76.1
Odessa-Texas,450.5
Odessa-Washington,80
Oelwein-Iowa,138.6
Ogallala-Nebraska,178.5
Ogden-Iowa,220.2
Ogden-New-York,50.1
Ogden-Utah,342.6
Ogdensburg-New-Jersey,19.6
Ogdensburg-New-York,217.9
Oglesby-Illinois,57.9
Oglethorpe-Georgia,175.9
Ogunquit-Maine,123.5
Ohatchee-Alabama,91.6
Ohioville-Pennsylvania,57.4
Oil-City-Louisiana,100
Oil-City-Pennsylvania,121.4
Oilton-Oklahoma,36.6
Ojai-California,108.4
Okawville-Illinois,142.4
Okeechobee-Florida,205.4
Okemah-Oklahoma,405.3
Oklahoma-City-Oklahoma,442.6
Okmulgee-Oklahoma,448.4
Ola-Arkansas,226.4
Olanta-South-Carolina,230.1
Olathe-Colorado,21.4
Olathe-Kansas,134.2
Old-Bridge-New-Jersey,54.3
Old-Brookville-New-York,119.4
Old-Forge-Pennsylvania,32.2
Old-Fort-North-Carolina,198.8
Old-Monroe-Missouri,38.6
Old-Orchard-Beach-Maine,173.8
Old-Saybrook-Connecticut,34.9
Old-Shawneetown-Illinois,22.7
Old-Tappan-New-Jersey,11.8
Old-Town-Maine,83.8
Old-Westbury-New-York,63.8
Oldsmar-Florida,108.8
Olean-New-York,211.9
Oley-Pennsylvania,34.3
Olive-Branch-Mississippi,219.8
Olive-Hill-Kentucky,145.5
Olive-New-York,11.6
Oliver-Pennsylvania,44.1
Oliver-Springs-Tennessee,108.5
Olivet-Michigan,81.9
Olivette-Missouri,108.9
Olivia-Minnesota,267.2
Olla-Louisiana,11.9
Olmos-Park-Texas,67.8
Olmsted-Falls-Ohio,40.7
Olney-Illinois,258.3
Olney-Texas,204.8
Olton-Texas,190.4
Olustee-Oklahoma,7.1
Olympia-Fields-Illinois,538.3
Olympia-Washington,311.4
Olyphant-Pennsylvania,53.5
Omaha-Nebraska,374
Omaha-Texas,46.9
Omak-Washington,384
Omega-Georgia,253.1
Omro-Wisconsin,63
Onalaska-Texas,217.7
Onalaska-Wisconsin,134.3
Onamia-Minnesota,292.7
Onancock-Virginia,210.7
Onarga-Illinois,104.2
Onawa-Iowa,231
Oneida-New-York,311.9
Oneida-Tennessee,221.4
Oneonta-Alabama,224.2
Oneonta-New-York,144.4
Onley-Virginia,250
Ontario-California,247.2
Ontario-Ohio,207.8
Ontario-Oregon,530.2
Opa-locka-Florida,895.6
Opelika-Alabama,355.4
Opelousas-Louisiana,1090.8
Opp-Alabama,193.2
Oquawka-Illinois,55
Oradell-New-Jersey,18.2
Orange-Beach-Alabama,315.7
Orange-California,120.7
Orange-City-Florida,290.8
Orange-City-Iowa,62.3
Orange-Connecticut,124.8
Orange-Cove-California,73.1
Orange-Grove-Texas,227.4
Orange-Massachusetts,141.2
Orange-New-Jersey,322.4
Orange-New-York,60.4
Orange-Ohio,34.9
Orange-Park-Florida,138.2
Orange-Texas,231
Orange-Virginia,165.8
Orangeburg-South-Carolina,601.5
Orchard-Park-New-York,86.7
Ord-Nebraska,97.3
Oregon-City-Oregon,160.5
Oregon-Illinois,300.8
Oregon-Missouri,34.4
Oregon-Ohio,222.6
Oregon-Wisconsin,53.2
Orem-Utah,135.6
Orford-New-Hampshire,24.6
Orinda-California,121.5
Orion-Illinois,33
Oriskany-New-York,30.1
Orland-California,219.4
Orland-Hills-Illinois,18.1
Orland-Park-Illinois,83.9
Orlando-Florida,448.9
Orleans-Massachusetts,65.8
Ormond-Beach-Florida,204.2
Oro-Valley-Arizona,81
McLaughlin-South-Dakota,226.5
McLean-Illinois,70.3
McLeansboro-Illinois,109.4
McLoud-Oklahoma,114.8
McLouth-Kansas,46.5
McMinnville-Oregon,183.1
McMinnville-Tennessee,449.5
McPherson-Kansas,144.6
McRae-Arkansas,63.5
McRae-Georgia,131.2
McSherrystown-Pennsylvania,14.2
Mead-Colorado,122.3
Meade-Kansas,161.7
Meadow-Vale-Kentucky,9.1
Meadows-Place-Texas,172.4
Meadville-Pennsylvania,123.6
Mebane-North-Carolina,266.7
Mechanic-Falls-Maine,153.7
Mechanicsburg-Illinois,291.8
Mechanicsburg-Ohio,71.6
Mechanicsburg-Pennsylvania,132.1
Mechanicville-New-York,58.8
Medfield-Massachusetts,30.7
Medford-Lakes-New-Jersey,34.7
Medford-Massachusetts,92.2
Medford-Oregon,386.8
Medford-Wisconsin,152.1
Media-Pennsylvania,169.6
Medical-Lake-Washington,82.2
Medicine-Lodge-Kansas,119.8
Medicine-Park-Oklahoma,147.6
Medina-Minnesota,61.4
Medina-New-York,146.7
Medina-Ohio,88.3
Medina-Tennessee,77.1
Medina-Washington,79.7
Medley-Florida,1265.6
Medora-Illinois,24.9
Medway-Massachusetts,18.4
Meeker-Colorado,139
Meeker-Oklahoma,135.8
Meigs-Georgia,343.4
Melbourne-Beach-Florida,52.2
Melbourne-Florida,364.9
Melbourne-Village-Florida,89.7
Melissa-Texas,53.4
Melrose-Massachusetts,53.2
Melrose-Minnesota,48.3
Melrose-Park-Illinois,167.6
Melvindale-Michigan,236.3
Memphis-Michigan,67.6
Memphis-Missouri,136.3
Memphis-Tennessee,819.6
Memphis-Texas,166.3
Mena-Arkansas,216.2
Menands-New-York,132.8
Menasha-Wisconsin,155.1
Mendham-New-Jersey,21.1
Mendon-Massachusetts,24.3
Mendon-Michigan,59.7
Mendota-California,272.5
Mendota-Heights-Minnesota,103.4
Mendota-Illinois,101
Menifee-Arkansas,44.3
Menifee-California,145.3
Menlo-Park-California,161.7
Menominee-Michigan,262.8
Menomonee-Falls-Wisconsin,58.2
Menomonie-Wisconsin,145.2
Mentone-Alabama,16.3
Mentor-Ohio,106
Mentor-on-the-Lake-Ohio,88.2
Mequon-Wisconsin,51.7
Merced-California,326.2
Mercedes-Texas,287.7
Mercer-Island-Washington,84.3
Mercer-Pennsylvania,35.7
Mercersburg-Pennsylvania,67
Merchantville-New-Jersey,95.2
Meredith-New-Hampshire,206.9
Meredosia-Illinois,155
Meriden-Connecticut,173.6
Meridian-Idaho,114
Meridian-Mississippi,422
Meridian-Texas,2.7
Merkel-Texas,358.7
Merriam-Kansas,320
Merriam-Woods-Missouri,40.6
Merrill-Wisconsin,130.8
Merrillville-Indiana,156.4
Merrimac-Massachusetts,17
Merrimack-New-Hampshire,39.5
Merrionette-Park-Illinois,133.6
Mesa-Arizona,209.9
Meshoppen-Pennsylvania,177.5
Mesquite-Nevada,145.5
Mesquite-Texas,322.9
Metamora-Illinois,10.1
Metamora-Michigan,48.3
Methuen-Massachusetts,95.1
Metropolis-Illinois,448.9
Metter-Georgia,193.7
Metuchen-New-Jersey,73
Mexia-Texas,298.9
Mexico-Beach-Florida,183.4
Mexico-Maine,390
Mexico-Missouri,210.5
Miami-Arizona,443.4
Miami-Beach-Florida,629.2
Miami-Florida,341.1
Miami-Gardens-Florida,395.7
Miami-Lakes-Florida,117.5
Miami-Oklahoma,311.7
Miami-Shores-Florida,300.5
Miami-Springs-Florida,208.4
Miamisburg-Ohio,150.5
Miamitown-Ohio,77.6
Michiana-Michigan,226.5
Michigan-City-Indiana,416
Middleburg-Pennsylvania,55.9
Middleburg-Virginia,18.5
Middlebury-Connecticut,45.8
Middlebury-Vermont,130.5
Middlefield-Ohio,91.8
Middleport-New-York,37.8
Middleport-Ohio,31.6
Middlesex-New-Jersey,76.8
Middlesex-North-Carolina,78.9
Middleton-Idaho,77.7
Middleton-Massachusetts,28.2
Middleton-New-Hampshire,46.5
Middleton-Tennessee,17.3
Middleton-Wisconsin,84.8
Middletown-Connecticut,89.3
Middletown-Delaware,145.8
Middletown-New-York,173.5
Middletown-Ohio,282.2
Middletown-Pennsylvania,173.9
Middletown-Rhode-Island,75.2
Middletown-Virginia,17.2
Midfield-Alabama,735.3
Midland-City-Alabama,321.7
Midland-Michigan,103.5
Midland-Park-New-Jersey,28.7
Midland-Pennsylvania,165.2
Midland-Texas,188.8
Midlothian-Illinois,157.9
Midlothian-Texas,88.6
Midvale-Utah,462.2
Midway-Florida,43.9
Midway-Georgia,134.7
Midway-Pennsylvania,22.9
Midwest-City-Oklahoma,267.5
Mifflin-Pennsylvania,85.4
Mifflinburg-Pennsylvania,47.8
Milaca-Minnesota,284.6
Milan-Illinois,191.1
Milan-Michigan,138.1
Milan-Missouri,70.6
Milan-New-Mexico,28.1
Milan-Tennessee,271.9
Milbridge-Maine,34.3
Miles-City-Montana,188.4
Milford-Connecticut,102.7
Milford-Delaware,411.7
Milford-Massachusetts,86.5
Milford-Michigan,47.4
Milford-Nebraska,61.5
Milford-New-Hampshire,57.4
Milford-Ohio,194.3
Milford-Pennsylvania,197.3
Milford-Texas,645.3
Mill-Creek-Pennsylvania,13.5
Mill-Creek-Washington,85.3
Mill-Valley-California,110.9
Millbourne-Pennsylvania,315.8
Millbrae-California,127.3
Millbrook-Alabama,303.3
Millburn-New-Jersey,105.7
Millbury-Massachusetts,90.3
Milledgeville-Georgia,286.3
Milledgeville-Illinois,113.2
Millen-Georgia,390
Miller-Missouri,208.5
Miller-South-Dakota,46.3
Millersburg-Kentucky,30
Millersburg-Ohio,159.8
Millersburg-Pennsylvania,114.9
Millersville-Pennsylvania,103.2
Millersville-Tennessee,203.5
Milliken-Colorado,28.7
Millington-Michigan,67.3
Millington-Tennessee,532.5
Millinocket-Maine,94.8
Millry-Alabama,54.4
Mills-Wyoming,118.2
Sherman-Illinois,42.7
Sherman-Texas,276.4
Sherrill-New-York,11
Sherwood-Arkansas,316.2
Sherwood-North-Dakota,200
Sherwood-Oregon,60.7
Shillington-Pennsylvania,89.4
Shiloh-Georgia,82.5
Shiloh-Illinois,97.9
Shiner-Texas,52.7
Shinglehouse-Pennsylvania,93.6
Shinnston-West-Virginia,116.5
Ship-Bottom-New-Jersey,62.9
Shippensburg-Pennsylvania,43.9
Shiremanstown-Pennsylvania,17.1
Shirley-Massachusetts,85.7
Shively-Kentucky,349.4
Shoreline-Washington,154.2
Shoreview-Minnesota,12.2
Shorewood-Hills-Wisconsin,97.6
Shorewood-Illinois,109.1
Shorewood-Wisconsin,111.4
Shorter-Alabama,525.2
Shortsville-New-York,2.8
Shoshone-Idaho,109.9
Show-Low-Arizona,269.3
Shreveport-Louisiana,483.5
Shrewsbury-Massachusetts,20.7
Shrewsbury-Missouri,288.8
Shrewsbury-New-Jersey,124.7
Shullsburg-Wisconsin,82.4
Sidell-Illinois,7
Sidney-Montana,258.2
Sidney-Nebraska,200.1
Sidney-New-York,338.4
Sidney-Ohio,243
Sierra-Madre-California,71.4
Sierra-Vista-Arizona,176.8
Signal-Hill-California,480
Signal-Mountain-Tennessee,45.2
Sikeston-Missouri,399.4
Silas-Alabama,23.3
Siler-City-North-Carolina,477.8
Siloam-Springs-Arkansas,271.5
Silsbee-Texas,124.4
Silt-Colorado,95.8
Silver-City-New-Mexico,594.3
Silver-Creek-New-York,85
Silver-Lake-Minnesota,64
Silver-Lake-Wisconsin,64
Silverhill-Alabama,335.5
Silverthorne-Colorado,90.5
Silverton-Ohio,291.4
Silverton-Oregon,158.8
Silvis-Illinois,280.4
Simi-Valley-California,80.1
Simpsonville-Kentucky,180.3
