City,County,State,City Latitude,City Longitude,Closest Airport,Closest Airport ICAO,Distance to Airport KM,Distance to Airport Miles
Farmington,Graves,KY,36.6691,-88.5276,Nashville International Airport,KBNA,176.2539744524649,109.51914361029745
Kings Valley,Benton,OR,44.698,-123.4265,Portland International Airport,KPDX,118.45299046856123,73.60327683103846
Idanha,Marion,OR,44.7049,-122.0878,Portland International Airport,KPDX,106.1068950133576,65.93176868272403
Rhodell,Raleigh,WV,37.6095,-81.305,Piedmont Triad International Airport,KGSO,207.51277894906696,128.94246447091646
Glen Jean,Fayette,WV,37.9271,-81.1532,Piedmont Triad International Airport,KGSO,230.27731060535916,143.08768882362475
Animas,Hidalgo,NM,31.9449,-108.8065,Tucson International Airport / Morris Air National Guard Base,KTUS,201.8220678836271,125.40642050733084
Miller's Cove,Titus,TX,33.156,-95.1147,Dallas Fort Worth International Airport,KDFW,181.60469069198342,112.84392458090657
Palmetto,St. Landry,LA,30.7177,-91.9082,Louis Armstrong New Orleans International Airport,KMSY,177.6407244939999,110.3808301477061
Venango,Perkins,NE,40.7637,-102.0441,Denver International Airport,KDEN,244.41350791274363,151.871514707951
Rulo,Richardson,NE,40.0517,-95.4306,Kansas City International Airport,KMCI,103.89159892150307,64.55524749177307
Bloomville,Delaware,NY,42.3338,-74.818,Syracuse Hancock International Airport,KSYR,136.18767553110206,84.62309936997153
Bennett Springs,Lincoln,NV,37.7104,-114.4685,McCarran International Airport,KLAS,191.19774995311516,118.80477532566711
Garey,Santa Barbara,CA,34.8869,-120.3141,Los Angeles International Airport,KLAX,203.95616669488086,126.73248804659816
Littleton,Schuyler,IL,40.234,-90.6223,General Wayne A. Downing Peoria International Airport,KPIA,92.01983761500466,57.178476922640584
Salamonia,Jay,IN,40.386,-84.8652,Fort Wayne International Airport,KFWA,71.51513617301295,44.43744598198846
Wainwright,Muskogee,OK,35.6133,-95.5657,Tulsa International Airport,KTUL,71.24576130732275,44.27006419844471
Cloverdale,Putnam,OH,41.0193,-84.3035,Fort Wayne International Airport,KFWA,74.9613125482001,46.578800731650155
Melmore,Seneca,OH,41.0262,-83.1049,Cleveland Hopkins International Airport,KCLE,113.39044510972201,70.4575569463621
Sparta,Morrow,OH,40.3943,-82.6995,John Glenn Columbus International Airport,KCMH,46.99889917929143,29.20376238171533
Oxly,Ripley,MO,36.6025,-90.679,Memphis International Airport,KMEM,184.66860411725634,114.74775214266451
Argyle,Osage,MO,38.2954,-92.0256,St Louis Lambert International Airport,KSTL,152.59176738030033,94.81612960721807
Babb,Glacier,MT,48.8777,-113.4408,Spokane International Airport,KGEG,333.7342863249474,207.37287397487614
Cordova,Orangeburg,SC,33.4345,-80.9211,Charleston Air Force Base-International Airport,KCHS,101.33701760070552,62.96790423097151
LaFayette,Christian,KY,36.66,-87.6585,Nashville International Airport,KBNA,106.04114005002987,65.89091044225512
Deep River,Wahkiakum,WA,46.3521,-123.6984,Portland International Airport,KPDX,120.15612099137162,74.66155308775377
Maple Falls,Whatcom,WA,48.9135,-122.1048,Boeing Field King County International Airport,KBFI,154.53054226736094,96.02082848532079
Westboro,Taylor,WI,45.3608,-90.2934,Austin Straubel International Airport,KGRB,196.21572342649023,121.92279952438635
Frannie,Big Horn,WY,44.971,-108.6205,Billings Logan International Airport,KBIL,93.23368725945858,57.93272813283449
Daykin,Jefferson,NE,40.3217,-97.2984,Kansas City International Airport,KMCI,248.3861706718826,154.3400129337925
Richfield,Sarpy,NE,41.1108,-96.0763,Des Moines International Airport,KDSM,206.935428803766,128.58371571831066
Ulysses,Butler,NE,41.0722,-97.2029,Kansas City International Airport,KMCI,289.1887882018109,179.69358435150508
Talladega Springs,Talladega,AL,33.1191,-86.4421,Birmingham-Shuttlesworth International Airport,KBHM,57.20184430089679,35.5435786354614
Bassett,Mississippi,AR,35.5356,-90.1294,Memphis International Airport,KMEM,56.56553838302918,35.1481964637089
Winchester,Drew,AR,33.7741,-91.4737,Memphis International Airport,KMEM,196.84403901886571,122.31321673799941
Nelson,Lee,IL,41.7964,-89.6031,Chicago Rockford International Airport,KRFD,60.96103647306361,37.879432386511304
Santa Claus,Toombs,GA,32.1712,-82.3298,Savannah Hilton Head International Airport,KSAV,106.27700783307304,66.037471889646
Alston,Montgomery,GA,32.081,-82.4789,Savannah Hilton Head International Airport,KSAV,120.37416964813487,74.79704224326514
Oakland Acres,Jasper,IA,41.7204,-92.8211,Des Moines International Airport,KDSM,72.98850782710983,45.35295669474063
Midvale,Washington,ID,44.4618,-116.7434,Spokane International Airport,KGEG,356.4221649046949,221.47046831342817
Burlington,Alfalfa,OK,36.9001,-98.4234,Tulsa International Airport,KTUL,239.52782761127173,148.83569367620905
Radnor,Delaware,OH,40.3852,-83.1459,John Glenn Columbus International Airport,KCMH,48.15785733431337,29.9239056012511
Tabiona,Duchesne,UT,40.3544,-110.7096,Salt Lake City International Airport,KSLC,117.49895362758716,73.01046581431818
Winona,Logan,KS,39.0617,-101.2448,Denver International Airport,KDEN,307.4303935743984,191.02839257179625
West Glacier,Flathead,MT,48.4916,-113.9961,Spokane International Airport,KGEG,280.2125041394593,174.1159799521408
Prestonville,Carroll,KY,38.6805,-85.1931,Cincinnati Northern Kentucky International Airport,KCVG,61.20133770599142,38.02874865197714
Cleaton,Muhlenberg,KY,37.2518,-87.0903,Nashville International Airport,KBNA,130.62470630345285,81.16643050542406
Hebo,Tillamook,OR,45.2261,-123.8586,Portland International Airport,KPDX,106.34747985823212,66.08126117648553
Kirkpatrick,Umatilla,OR,45.6796,-118.6499,Spokane International Airport,KGEG,231.9502500736465,144.12720522856182
Verdon,Richardson,NE,40.1491,-95.7112,Kansas City International Airport,KMCI,127.43366859638178,79.18361157613606
Goehner,Seward,NE,40.8327,-97.2196,Kansas City International Airport,KMCI,273.1185786724694,169.70801897200673
Page,Holt,NE,42.4,-98.4177,Des Moines International Airport,KDSM,404.65670050224253,251.44201957911906
Siglerville,Mifflin,PA,40.7367,-77.5319,Baltimore/Washington International Thurgood Marshall Airport,KBWI,188.56645860983596,117.1697666661441
Thynedale,Mecklenburg,VA,36.8182,-78.4774,Raleigh Durham International Airport,KRDU,108.2142257011552,67.24120328099765
Millerville,Clay,AL,33.1926,-85.9303,Birmingham-Shuttlesworth International Airport,KBHM,86.82253907011875,53.949025289046574
Fountain Hill,Ashley,AR,33.3576,-91.8511,Jackson-Medgar Wiley Evers International Airport,KJAN,202.59580973511018,125.8872014100771
Gilson,Knox,IL,40.863,-90.1998,General Wayne A. Downing Peoria International Airport,KPIA,48.04505551846755,29.853813801576806
Redmon,Edgar,IL,39.6447,-87.8616,Indianapolis International Airport,KIND,134.35704477548938,83.48559814059958
Garrett,Douglas,IL,39.7973,-88.4246,General Wayne A. Downing Peoria International Airport,KPIA,144.5366955048358,89.81093992987442
Summertown,Emanuel,GA,32.7458,-82.2763,Savannah Hilton Head International Airport,KSAV,122.0149777018911,75.81659311259732
Swaledale,Cerro Gordo,IA,42.9765,-93.3154,Rochester International Airport,KRST,122.75464023499018,76.27619810838414
Leighton,Mahaska,IA,41.3387,-92.7865,Des Moines International Airport,KDSM,76.23339971576097,47.36923906146205
Castalia,Winneshiek,IA,43.1126,-91.677,Rochester International Airport,KRST,110.60293655048262,68.72547940789725
Pinhook Corner,Sequoyah,OK,35.5314,-94.891,Tulsa International Airport,KTUL,116.50613846636898,72.39355906621385
St. Johns,Auglaize,OH,40.5558,-84.0796,James M Cox Dayton International Airport,KDAY,73.61767020304498,45.743900075270304
Plainfield,Coshocton,OH,40.205,-81.7181,John Glenn Columbus International Airport,KCMH,102.45398035156832,63.66195271583043
Blomkest,Kandiyohi,MN,44.9428,-95.0235,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,142.03623696172383,88.25722700439069
Hardtner,Barber,KS,37.0143,-98.6492,Tulsa International Airport,KTUL,262.6160764243282,163.18206654707652
Gildford,Hill,MT,48.5738,-110.3071,Billings Logan International Airport,KBIL,335.19627219272047,208.28130988791736
Rexford,Lincoln,MT,48.8998,-115.1714,Spokane International Airport,KGEG,225.46830842441585,140.0995133676494
Booneville,Owsley,KY,37.4702,-83.6828,Cincinnati Northern Kentucky International Airport,KCVG,195.46541362047614,121.45657861985161
Wolf Summit,Harrison,WV,39.2822,-80.462,Pittsburgh International Airport,KPIT,135.8814537879035,84.43282199793414
Haena,Kauai,HI,22.2186,-159.561,Daniel K Inouye International Airport,PHNL,196.30907309623512,121.98080432069534
Clearmont,Sheridan,WY,44.6399,-106.3812,Billings Logan International Airport,KBIL,213.3593164349192,132.57533448434546
Seboyeta,Cibola,NM,35.2241,-107.4049,Albuquerque International Sunport,KABQ,75.21074084361136,46.73378829088381
Regent,Hettinger,ND,46.4222,-102.5581,Billings Logan International Airport,KBIL,466.2435891801285,289.71033850116345
Washington,Washington,NE,41.3977,-96.2075,Des Moines International Airport,KDSM,212.54300862078506,132.06810431830755
Maysville,Chaffee,CO,38.5305,-106.2157,Denver International Airport,KDEN,198.95110368338032,123.62248603706645
Bear Creek,Merced,CA,37.2966,-120.4177,Norman Y. Mineta San Jose International Airport,KSJC,133.8260321658107,83.15564219810838
Alderpoint,Humboldt,CA,40.1614,-123.6157,Sacramento International Airport,KSMF,238.34365877864184,148.0998852676752
Gillham,Sevier,AR,34.1686,-94.3145,Tulsa International Airport,KTUL,267.1859275130039,166.02164040186824
Chester,Crawford,AR,35.6778,-94.1778,Tulsa International Airport,KTUL,164.4959868087076,102.21306871851083
Rockbridge,Greene,IL,39.2693,-90.2066,St Louis Lambert International Airport,KSTL,59.58532398375353,37.02460426617371
Reddick,Livingston,IL,41.0985,-88.2486,Chicago Midway International Airport,KMDW,86.9175757255523,54.0080783296773
Campus,Livingston,IL,41.0246,-88.3073,Chicago Midway International Airport,KMDW,96.48647950106238,59.95391955135053
Calumet,O'Brien,IA,42.945,-95.5514,Des Moines International Airport,KDSM,220.85207848998309,137.231121033815
Harris,Osceola,IA,43.4435,-95.4371,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,238.33384581754424,148.09378777626245
Summerhaven,Pima,AZ,32.4416,-110.7766,Tucson International Airport / Morris Air National Guard Base,KTUS,39.36021132797611,24.45730174511811
Montezuma,Mercer,OH,40.4892,-84.5497,James M Cox Dayton International Airport,KDAY,71.02450439833585,44.132581527399225
Rockville,Bates,MO,38.0713,-94.0803,Kansas City International Airport,KMCI,147.03000575168159,91.3602111099293
Hurdland,Knox,MO,40.1489,-92.3034,Des Moines International Airport,KDSM,191.83728201393015,119.20216212973419
Clontarf,Swift,MN,45.377,-95.677,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,200.30844297023535,124.4658975785467
Boyd,Lac qui Parle,MN,44.8512,-95.9008,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,211.1491188898627,131.20198138353666
McDonald,Rawlins,KS,39.7847,-101.3703,Denver International Airport,KDEN,282.1658988967019,175.32976319652232
Rush Center,Rush,KS,38.4649,-99.3109,Tulsa International Airport,KTUL,393.7731950347327,244.67932272656589
Danbury,Burnett,WI,46.0088,-92.3777,Duluth International Airport,KDLH,93.72682835078479,58.239151804521164
Navarino,Shawano,WI,44.6108,-88.4936,Austin Straubel International Airport,KGRB,32.05302748387354,19.916828151287483
Llano del Medio,Guadalupe,NM,35.1881,-105.1162,Albuquerque International Sunport,KABQ,136.77383407809705,84.98732140970806
Sanford,Hutchinson,TX,35.7027,-101.5318,Rick Husband Amarillo International Airport,KAMA,56.0088804335718,34.802305245665025
Bell Arthur,Pitt,NC,35.5912,-77.5127,Raleigh Durham International Airport,KRDU,119.38894873325772,74.18485434112283
Kensal,Stutsman,ND,47.3001,-98.7322,Duluth International Airport,KDLH,497.6560987398928,309.2291672613257
Rutland,Sargent,ND,46.0543,-97.5068,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,358.6182862290346,222.8350748560787
Woodward,Centre,PA,40.8997,-77.3472,Baltimore/Washington International Thurgood Marshall Airport,KBWI,200.25372588320334,124.43189795651712
Orrtanna,Adams,PA,39.846,-77.359,Baltimore/Washington International Thurgood Marshall Airport,KBWI,95.24271984158202,59.18108311922763
Fairview,Mecklenburg,VA,36.8292,-78.4653,Raleigh Durham International Airport,KRDU,109.67641948688598,68.14976838826972
Moorland,Webster,IA,42.4414,-94.2954,Des Moines International Airport,KDSM,113.62805181088454,70.6051989073915
Hillsboro,Caroline,MD,38.9168,-75.9413,Baltimore/Washington International Thurgood Marshall Airport,KBWI,69.05387412918155,42.908088632298494
Grayson,Okmulgee,OK,35.5053,-95.8718,Tulsa International Airport,KTUL,77.08316719034089,47.897260096862745
Raymond,Union,OH,40.335,-83.4634,John Glenn Columbus International Airport,KCMH,61.33852403271564,38.11399228443736
Elba,Winona,MN,44.0864,-92.0181,Rochester International Airport,KRST,43.33703988259042,26.92838847629307
Coates,Dakota,MN,44.716,-93.0323,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,23.75451776524395,14.760373209210952
Kirwin,Phillips,KS,39.6698,-99.1217,Kansas City International Airport,KMCI,380.4997025221918,236.43155675585734
Iuka,Pratt,KS,37.729,-98.7327,Tulsa International Airport,KTUL,304.6730516290125,189.31505969838145
Randolph,Riley,KS,39.4289,-96.7598,Kansas City International Airport,KMCI,176.48610440875936,109.6633824797961
Marquette,Green Lake,WI,43.7464,-89.1384,Austin Straubel International Airport,KGRB,115.03103030002409,71.47696933476233
Fenwood,Marathon,WI,44.8658,-90.0146,Austin Straubel International Airport,KGRB,154.93930123112517,96.27481953314573
Bear Lake,Warren,PA,41.9934,-79.5014,Erie International Tom Ridge Field,KERI,56.42418607988625,35.06036421348222
Gabbs,Nye,NV,38.8654,-117.9237,Reno Tahoe International Airport,KRNO,173.87615924048094,108.04163771864873
Alpine Village,Alpine,CA,38.7856,-119.8009,Reno Tahoe International Airport,KRNO,79.38839849561117,49.32966443929611
Cullomburg,Choctaw,AL,31.7131,-88.2917,Gulfport Biloxi International Airport,KGPT,163.03214295681772,101.30347830764939
Ogden,Little River,AR,33.5859,-94.0469,Dallas Fort Worth International Airport,KDFW,288.52041467599685,179.27827629172177
Ulm,Prairie,AR,34.5762,-91.4617,Memphis International Airport,KMEM,145.14742450540683,90.19042934183405
Reasnor,Jasper,IA,41.5789,-93.0229,Des Moines International Airport,KDSM,53.50291408158401,33.24516992637076
McClelland,Pottawattamie,IA,41.3315,-95.6815,Des Moines International Airport,KDSM,169.76294116709605,105.48580246852788
Randolph,Fremont,IA,40.8734,-95.5647,Des Moines International Airport,KDSM,175.2220560418708,108.8779392292045
Osage,Osage,OK,36.2948,-96.4179,Tulsa International Airport,KTUL,48.70485835050904,30.263796279085824
Cornish,Jefferson,OK,34.1637,-97.5967,Dallas Fort Worth International Airport,KDFW,150.08925723958833,93.2611418780717
Dola,Hardin,OH,40.7848,-83.6989,James M Cox Dayton International Airport,KDAY,107.577896013637,66.84580633946884
Kingston,Piute,UT,38.2067,-112.1793,Salt Lake City International Airport,KSLC,287.5911462442737,178.70085565117986
Clearmont,Nodaway,MO,40.5082,-95.0326,Kansas City International Airport,KMCI,137.33018900306791,85.33302433706312
Graham,Nodaway,MO,40.2013,-95.0404,Kansas City International Airport,KMCI,104.29163141736258,64.8038161637643
Fulton,Bourbon,KS,38.0098,-94.7196,Kansas City International Airport,KMCI,143.19790722432256,88.97905544946599
Havensville,Pottawatomie,KS,39.5114,-96.0763,Kansas City International Airport,KMCI,119.4441972646786,74.21918418739007
Monroe,Turner,SD,43.4865,-97.2166,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,354.268234821068,220.1320781926488
Hartline,Grant,WA,47.6895,-119.1081,Spokane International Airport,KGEG,118.15311809208758,73.41694477262217
Argonne,Forest,WI,45.6582,-88.8777,Austin Straubel International Airport,KGRB,143.05972622841347,88.89319375822075
Lewis,Polk,WI,45.7159,-92.3965,Minneapolis-St Paul International/Wold-Chamberlain Airport,KMSP,112.9804599557149,70.20280397923452
Summit Lake,Langlade,WI,45.3759,-89.2045,Austin Straubel International Airport,KGRB,130.27283269878464,80.94778638144305
Pella,Shawano,WI,44.7426,-88.8225,Austin Straubel International Airport,KGRB,61.870235281836784,38.44438234135726
Yoder,Goshen,WY,41.917,-104.2956,Denver International Airport,KDEN,230.73009361193164,143.3690351437583
Lake Sumner,De Baca,NM,34.6186,-104.3801,Albuquerque International Sunport,KABQ,208.76962286519486,129.72343108329358
Guthrie,King,TX,33.6216,-100.329,Lubbock Preston Smith International Airport,KLBB,138.37848955745304,85.98440811050206
Ruby,Yukon-Koyukuk,AK,64.7233,-155.5006,Fairbanks International Airport,PAFA,362.2668985065299,225.1022174452807
Lutak,Haines,AK,59.3997,-135.6314,Ted Stevens Anchorage International Airport,PANC,814.0877902553976,505.85070713634474
Bolivia,Brunswick,NC,34.0699,-78.1472,Raleigh Durham International Airport,KRDU,209.30115557106066,130.05371019857665
Republican City,Harlan,NE,40.0987,-99.2223,Kansas City International Airport,KMCI,395.82308116352954,245.95306293027974
Davey,Lancaster,NE,40.9838,-96.6692,Kansas City International Airport,KMCI,250.5463854407438,155.6823081769775
